phase,step,max_steps,lr,loss,loss/raw_sum,loss/weighted_no_reg,loss/total,loss/g_ws,loss/delta_pos_x,mask/delta_pos_x_den,loss/delta_pos_y,mask/delta_pos_y_den,loss/delta_pos_z,mask/delta_pos_z_den,loss/delta_rot_x,mask/delta_rot_x_den,loss/delta_rot_y,mask/delta_rot_y_den,loss/delta_rot_z,mask/delta_rot_z_den,ws_acc,ws_precision,ws_recall,ws_f1,delta_pos_x_mae,delta_pos_x_rmse,delta_pos_y_mae,delta_pos_y_rmse,delta_pos_z_mae,delta_pos_z_rmse,delta_rot_x_mae,delta_rot_x_rmse,delta_rot_y_mae,delta_rot_y_rmse,delta_rot_z_mae,delta_rot_z_rmse
val,190000,200000,,-1.919681653380394,0.5063334791734815,0.5063334791734815,-1.919681653380394,0.23287016589019913,0.002535310684161232,4.95000000005,0.002902812994325359,4.95000000005,0.003083247109607328,4.95000000005,0.08305041162413546,4.95000000005,0.08793716466578189,4.95000000005,0.09395436314749532,4.95000000005,0.9065,0.8677390527256479,0.9613861386138614,0.9121653358384217,0.012265249221783243,0.016105964771680317,0.01254635950964358,0.01695953555626433,0.01381368354960072,0.017719668504360048,0.10579020186054586,0.16684735017814425,0.10968278350703645,0.1702345756413768,0.11760379301402905,0.20078413575107926
train,191000,200000,0.0001,-1.888645052909851,0.537369966506958,0.537369966506958,-1.888645052909851,0.11848192662000656,0.0035418777260929346,14.0,0.005402702372521162,14.0,0.0028510468546301126,14.0,0.1362384408712387,14.0,0.08469556272029877,14.0,0.1861584484577179,14.0,,,,,,,,,,,,,,,,
train,192000,200000,0.0001,-1.8705129623413086,0.55550217628479,0.55550217628479,-1.8705129623413086,0.280662477016449,0.0025296190287917852,14.0,0.00331686669960618,14.0,0.002296981867402792,14.0,0.12766723334789276,14.0,0.062185484915971756,14.0,0.07684348523616791,14.0,,,,,,,,,,,,,,,,
train,193000,200000,0.0001,-1.889233946800232,0.536781370639801,0.536781370639801,-1.889233946800232,0.2709658145904541,0.0015252401353791356,15.0,0.0019603052642196417,15.0,0.0012547235237434506,15.0,0.08658401668071747,15.0,0.08996418118476868,15.0,0.08452703058719635,15.0,,,,,,,,,,,,,,,,
train,194000,200000,0.0001,-2.069093704223633,0.3569216728210449,0.3569216728210449,-2.069093704223633,0.08998632431030273,0.0032506296411156654,17.0,0.00359269673936069,17.0,0.0016532790614292026,17.0,0.03387797251343727,17.0,0.14142659306526184,17.0,0.08313415944576263,17.0,,,,,,,,,,,,,,,,
train,195000,200000,0.0001,-2.0952672958374023,0.3307478427886963,0.3307478427886963,-2.0952672958374023,0.13258790969848633,0.00397464819252491,13.0,0.0024686171673238277,13.0,0.006007872987538576,13.0,0.057410113513469696,13.0,0.06676546484231949,13.0,0.06153320521116257,13.0,,,,,,,,,,,,,,,,
val,195000,200000,,-1.9402641671895982,0.4857509719207883,0.4857509719207883,-1.9402641671895982,0.1846961505289073,0.0026679331318155163,4.95000000005,0.0030316849101654953,4.95000000005,0.002881428926029912,4.95000000005,0.09056707944837399,4.95000000005,0.09858131838846021,4.95000000005,0.10332537610083818,4.95000000005,0.922,0.8867753623188406,0.9693069306930693,0.9262062440870388,0.012424353941936384,0.016373010549922355,0.013170979733136717,0.01737182456559996,0.012811331061477011,0.017121994907574524,0.11345346523354752,0.18794657470669285,0.120201014776272,0.20868444045941578,0.1265900804087369,0.21036735278683286
train,196000,200000,0.0001,-1.7744691371917725,0.6515460014343262,0.6515460014343262,-1.7744691371917725,0.29431021213531494,0.0037131125573068857,17.0,0.0035202610306441784,17.0,0.0045755584724247456,17.0,0.11558874696493149,17.0,0.13791373372077942,17.0,0.09192442893981934,17.0,,,,,,,,,,,,,,,,
train,197000,200000,0.0001,-2.0347394943237305,0.3912756145000458,0.3912756145000458,-2.0347394943237305,0.1742333471775055,0.0011766382958739996,14.0,0.0008124231244437397,14.0,0.002554884646087885,14.0,0.09595205634832382,14.0,0.018295764923095703,14.0,0.09825050085783005,14.0,,,,,,,,,,,,,,,,
train,198000,200000,0.0001,-1.7608225345611572,0.665192723274231,0.665192723274231,-1.7608225345611572,0.3445737957954407,0.004238167777657509,15.0,0.006058515049517155,15.0,0.002520255744457245,15.0,0.08449960500001907,15.0,0.08459501713514328,15.0,0.13870741426944733,15.0,,,,,,,,,,,,,,,,
train,199000,200000,0.0001,-2.001399517059326,0.4246155321598053,0.4246155321598053,-2.001399517059326,0.17852358520030975,0.0011294373543933034,9.0,0.0014503675047308207,9.0,0.0024036909453570843,9.0,0.0908053070306778,9.0,0.06417819857597351,9.0,0.0861249640583992,9.0,,,,,,,,,,,,,,,,
train,200000,200000,0.0001,-2.1271300315856934,0.2988851070404053,0.2988851070404053,-2.1271300315856934,0.09123887121677399,0.0022864490747451782,16.0,0.0037286095321178436,16.0,0.002960751997306943,16.0,0.04994504898786545,16.0,0.06366328150033951,16.0,0.08506208658218384,16.0,,,,,,,,,,,,,,,,
val,200000,200000,,-1.9209043771028518,0.5051107549387962,0.5051107549387962,-1.9209043771028518,0.1964491912390804,0.0028442214980304924,4.95000000005,0.0025378362144238054,4.95000000005,0.0027679384939256124,4.95000000005,0.10058532830909826,4.95000000005,0.09830730584682897,4.95000000005,0.1016189333271177,4.95000000005,0.917,0.8650519031141869,0.9900990099009901,0.9233610341643583,0.012959367736722485,0.016921873911652455,0.012157532570394453,0.016078048089796987,0.012524666075566501,0.01675692481837015,0.12233713095386824,0.20000593704952213,0.11985103687026886,0.20767793692474482,0.12296376222499994,0.21844589697691968
